engagement_probability,threeXthree,twoXtwo
0.545908213,0,0
0.101188883,0,0
0.037118863,0,0
0.385204107,0,0
0.384909123,0,0
0.045262996,0,0
0.132258222,0,0
0.527289689,1,1
0.370193571,0,0
0.070205875,0,0
0.102419578,0,0
0.1531564,0,0
0.544987023,1,1
0.445252687,0,0
0.039595466,0,0
0.358011752,0,1
0.103054695,0,0
0.432325691,0,0
0.476077527,1,1
0.11655847,0,0
0.084119268,0,0
0.166710168,0,0
0.038000703,0,0
0.506401956,1,1
0.036603961,0,0
0.359545439,0,0
0.035809722,0,0
0.03989879,0,0
0.508838475,0,1
0.078781627,0,0
0.099397875,0,0
0.032425553,0,0
0.436096787,1,1
0.495326996,1,1
0.132692739,0,0
0.552364826,1,1
0.035638299,0,0
0.41316095,0,0
0.043573149,0,0
0.476762354,1,1
0.498442799,0,0
0.475715488,1,1
0.546741307,1,1
0.060706109,0,0
0.037636884,0,0
0.096430756,0,0
0.341524661,0,0
0.498342186,1,1
0.085601874,0,0
0.435921133,0,0
0.188593194,0,0
0.461034775,1,1
0.55943954,0,0
0.445860267,0,0
0.096014053,0,0
0.031201461,0,0
0.09020634,0,0
0.046134546,0,0
0.470241815,1,1
0.125134587,0,0
0.052085601,0,0
0.32826373,0,0
0.042666819,0,0
0.081467248,0,0
0.077257879,0,0
0.034053735,0,0
0.031242549,0,0
0.424399585,0,0
0.061864167,0,0
0.073566146,0,0
0.041352507,0,0
0.467523962,0,0
0.44280529,0,0
0.081008345,0,0
0.461227387,0,0
0.038700934,0,0
0.638675451,0,1
0.121065363,0,0
0.033631656,0,0
0.107506193,0,0
0.470225453,0,0
0.423924834,1,1
0.483803064,1,1
0.585618615,0,0
0.059489634,0,0
0.034434505,0,0
0.425366312,1,1
0.118564531,1,1
0.355831563,1,1
0.529105425,0,0
0.075769149,0,0
0.056210801,0,0
0.076765724,0,1
0.546986163,1,1
0.075218558,0,0
0.049968302,0,0
0.040222775,0,0
0.074108958,0,0
0.080634795,0,0
0.03280098,0,0
0.373716116,0,1
0.50169456,0,0
0.264798373,0,0
0.045373257,0,0
0.052496098,0,0
0.151026815,0,0
0.036935773,0,0
0.081678964,0,0
0.567397892,0,1
0.421284854,0,0
0.048641,0,0
0.041128173,0,0
0.047907896,0,0
0.05535369,0,0
0.027985029,0,0
0.462471724,0,0
0.062476955,0,0
0.040510263,0,0
0.083633117,0,0
0.107326135,0,0
0.132243484,0,0
0.081782319,0,0
0.102044143,0,0
0.032976713,0,0
0.364463747,0,0
0.14194639,0,0
0.127922684,0,0
0.115565702,0,0
0.402623832,0,1
0.037720934,0,0
0.358950645,1,1
0.081474625,0,0
0.030361453,0,0
0.094613716,0,0
0.066159621,0,0
0.038426861,0,0
0.464770108,0,0
0.090764776,0,0
0.034739308,0,0
0.608728886,0,0
0.273684382,0,0
0.05958749,0,0
0.035135798,0,0
0.037148599,0,0
0.064571433,0,0
0.144615144,0,0
0.091266356,0,0
0.130910397,0,0
0.421065092,0,0
0.11065688,0,0
0.030048341,0,0
0.503601253,1,1
0.054172359,0,0
0.420009941,1,1
0.104048654,0,0
0.186117947,0,0
0.033151444,0,0
0.02389377,0,0
0.033953149,0,0
0.442203403,0,0
0.500442624,1,1
0.4192577,1,1
0.098513879,0,0
0.550346375,1,1
0.455975711,0,0
0.095974483,0,0
0.442082852,0,0
0.118768141,0,0
0.593430519,1,1
0.070783362,0,0
0.09245602,0,0
0.032441236,0,0
0.485756516,0,0
0.344438881,0,0
0.036716849,0,0
0.040204167,0,0
0.064693287,0,0
0.52131331,0,0
0.096557885,0,0
0.092041366,0,0
0.542964578,0,0
0.43482244,0,0
0.149625748,0,0
0.104080185,1,1
0.386019021,1,1
0.085159764,0,0
0.146065757,0,1
0.538543582,1,1
0.141099915,0,0
0.517342627,0,0
0.110132404,0,0
0.085150644,0,0
0.16390945,0,0
0.52278769,1,1
0.027913973,0,0
0.074129567,0,0
0.055922478,0,0
0.574380636,1,1
0.562420845,1,1
0.123302646,0,0
0.090688854,0,0
0.440513581,1,1
0.031489369,0,0
0.088876344,0,0
0.086158879,0,0
0.04602012,0,0
0.308762342,0,1
0.081571966,0,0
0.045816377,0,0
0.178460315,0,0
0.03069362,0,0
0.071219571,0,0
0.072458491,0,0
0.034317024,0,0
0.445854783,0,0
0.15012449,0,0
0.555371821,0,0
0.028695161,0,0
0.138640851,0,0
0.070999704,0,0
0.159662753,0,0
0.036245346,0,0
0.142972052,0,0
0.047533724,0,0
0.031943385,0,0
0.034809478,0,0
0.514709413,0,1
0.031992853,0,0
0.090290904,0,0
0.501621127,1,1
0.097906999,0,0
0.58336997,1,1
0.096430756,0,0
0.028277494,0,0
0.394973367,1,1
0.538197756,1,1
0.577643514,0,0
0.040878519,0,0
0.434493452,0,1
0.034990203,0,0
0.082563356,0,0
0.57139349,1,1
0.508813918,1,1
0.084485516,0,0
0.447421789,0,0
0.093074471,0,0
0.048566908,0,0
0.128665835,0,0
0.560474336,0,1
0.036938887,0,0
0.131916583,0,0
0.032697652,0,0
0.064443707,0,0
0.516676128,1,1
0.083015904,0,0
0.083235323,0,0
0.033208266,0,0
0.423586994,0,0
0.29866153,0,0
0.074027449,0,0
0.066349477,0,0
0.535802424,0,0
0.488160253,0,0
0.181653664,0,0
0.45668149,1,1
0.099997617,0,0
0.043426476,0,0
0.052804515,0,0
0.510956347,1,1
0.089438476,0,0
0.451100409,1,1
0.03391397,0,0
0.102780513,0,0
0.026833169,0,0
0.110922396,0,0
0.046525754,0,0
0.025738815,0,0
0.09457767,0,0
0.089462869,0,0
0.558932424,0,0
0.110485002,0,0
0.070741244,0,0
0.078639627,0,0
0.491393328,1,1
0.04320569,0,0
0.10606686,0,0
0.509893596,1,1
0.07070443,0,0
0.064713433,0,0
0.51235801,0,0
0.028089825,0,0
0.082869038,0,0
0.501811862,0,0
0.397247732,0,1
0.456211448,0,0
0.036827035,0,0
0.034222383,0,0
0.420975298,1,1
0.069474287,0,0
0.125388175,0,0
0.0814991,0,0
0.481446326,0,0
0.555964589,0,0
0.091577925,1,1
0.060985196,0,0
0.068806052,0,0
0.033060007,0,0
0.49958694,0,0
0.504025102,1,1
0.070544869,0,0
0.070696548,0,0
0.107333623,0,0
0.352472037,0,0
0.028310699,0,0
0.102522425,0,0
0.531033218,0,0
0.033583652,0,0
0.038105093,0,0
0.029938361,0,0
0.126787305,1,1
0.510913193,1,1
0.422580123,0,0
0.121819004,0,0
0.078865878,0,0
0.425810426,1,1
0.473998189,1,1
0.031961512,0,0
0.104918405,0,0
0.078893855,0,0
0.58763504,1,1
0.032496579,0,0
0.096729986,0,0
0.529485285,1,1
0.042323653,0,0
0.480550557,0,0
0.054460414,0,0
0.040582493,0,0
0.10096173,0,0
0.076392807,1,1
0.462240279,1,1
0.064554244,0,0
0.081232481,0,0
0.475723714,1,1
0.077043109,0,0
0.37358886,0,0
0.084105335,0,0
0.027822664,0,0
0.072823256,0,0
0.11343421,0,0
0.036669172,0,0
0.037717536,0,0
0.401597589,0,1
0.157775611,1,1
0.523584723,0,0
0.401397765,0,0
0.453018785,0,0
0.376396209,0,0
0.453042477,1,1
0.079264492,0,0
0.052541137,0,0
0.105297275,0,0
0.170620874,0,0
0.420396507,0,0
0.05400179,0,0
0.496855944,1,1
0.394926578,1,1
0.09141653,0,0
0.042025886,0,0
0.592507482,0,0
0.129736841,1,1
0.027092511,0,0
0.2102492,0,0
0.190012887,0,0
0.370523065,0,0
0.169569105,0,0
0.451399833,0,0
0.496046156,1,1
0.516654849,1,1
0.426617473,1,1
0.46183157,0,0
0.554757655,0,0
0.465907186,1,1
0.419830471,0,0
0.352310836,0,0
0.026769003,0,0
0.095420152,0,0
0.034994505,0,0
0.131742239,0,0
0.516213596,0,0
0.181231096,0,0
0.148855194,0,0
0.084498644,0,0
0.189619839,0,0
0.470241219,0,0
0.453677654,1,1
0.058100902,0,0
0.084575623,0,0
0.437976897,1,1
0.516723216,0,0
0.395568401,1,1
0.070551388,0,0
0.442592949,0,1
0.098559573,0,0
0.156953111,0,0
0.033080317,0,0
0.451367974,0,0
0.459943831,1,1
0.546248913,0,0
0.559849143,0,0
0.036822788,0,0
0.082598388,0,0
0.076708041,0,0
0.046189364,0,0
0.086813539,0,0
0.038517255,0,0
0.033864699,0,0
0.577074349,0,0
0.084410302,0,0
0.545852602,0,0
0.105767168,0,0
0.575187564,1,1
0.416049302,0,1
0.39667201,0,0
0.075094908,0,0
0.425616235,0,0
0.397687703,0,0
0.039194278,0,0
0.033383481,0,0
0.10846442,0,0
0.033075385,0,0
0.052537546,0,0
0.20247753,0,0
0.091143936,0,0
0.356090784,0,1
0.039259326,0,0
0.097313359,0,0
0.36993897,0,0
0.073322274,0,0
0.422053486,0,0
0.144636348,0,0
0.147534117,0,0
0.355667353,0,0
0.03599719,0,0
0.037620764,0,0
0.03926152,0,0
0.104959831,0,0
0.072548576,0,0
0.527274907,0,0
0.495605558,0,0
0.104917504,0,0
0.039486185,0,0
0.085761353,0,0
0.15230754,1,1
0.149907768,0,0
0.211092487,0,0
0.506347537,1,1
0.529397547,0,0
0.106225312,0,0
0.030358709,0,0
0.134087652,0,0
0.424637139,0,0
0.170302153,0,0
0.551054955,0,1
0.200210795,0,0
0.11525958,0,0
0.56202662,1,1
0.117744453,0,0
0.145701945,0,0
0.303034991,1,1
0.474303126,1,1
0.039801527,0,0
0.12508367,1,1
0.060313903,0,0
0.33115992,0,0
0.417153716,0,0
0.038816869,0,0
0.480094284,0,0
0.530851185,1,1
0.086594671,0,0
0.041287385,0,0
0.028399156,0,0
0.025367919,0,0
0.502095819,0,0
0.380472541,0,0
0.066110007,0,0
0.118226193,0,1
0.39999342,1,1
0.513453007,1,1
0.10277801,0,0
0.113212511,0,0
0.053204324,0,0
0.027871566,0,0
0.083580218,0,0
0.49493593,1,1
0.142064482,0,0
0.026756311,0,0
0.033725109,0,0
0.579702497,0,0
0.120704621,0,0
0.093847856,0,0
0.034817811,0,0
0.093370572,0,0
0.03686915,0,0
0.034383744,0,0
0.074875921,0,0
0.145775706,0,0
0.526307404,0,0
0.509908617,0,0
0.055746011,0,0
0.604681432,0,0
0.097643778,0,0
0.467689574,0,0
0.025154321,0,0
0.117164008,0,0
0.117342941,0,0
0.604117513,0,1
0.346487612,0,0
0.101528674,0,0
0.042015895,0,0
0.027558295,0,0
0.028697675,0,0
0.436450481,0,0
0.165035024,0,0
0.35194245,0,0
0.034747172,0,0
0.433370382,0,0
0.082224905,0,0
0.054941665,0,0
0.031080082,0,0
0.135471374,0,0
0.337306052,1,1
0.397813678,1,1
0.041138288,0,0
0.111689813,0,0
0.033188429,0,0
0.365790963,0,0
0.446406841,0,1
0.390265167,0,0
0.401202708,0,0
0.065649688,0,0
0.034298331,0,0
0.160784036,0,0
0.027146351,0,0
0.141129285,0,0
0.048678197,0,0
0.045373615,0,0
0.404022992,1,1
0.082778066,0,0
0.089332566,0,0
0.07810732,0,0
0.033682376,0,0
0.425883561,1,1
0.107785866,0,0
0.084173359,0,0
0.041997235,0,0
0.086824208,0,0
0.670045018,0,1
0.069899596,0,0
0.540838838,0,0
0.103579454,0,0
0.056487534,0,0
0.03021393,0,0
0.074045777,0,0
0.103430346,0,0
0.096183114,0,0
0.030094208,0,0
0.090340056,0,0
0.038788788,0,0
0.102581255,0,0
0.623780549,0,0
0.03334371,0,0
0.240023196,1,1
0.040672109,0,0
0.052080955,0,0
0.564789653,1,1
0.529894948,1,1
0.051392224,0,0
0.579671443,0,0
0.156129718,0,0
0.105856426,0,0
0.028405219,0,0
0.490716606,0,0
0.529703319,1,1
0.368029475,0,0
0.048256338,0,0
0.43972823,0,0
0.037571818,0,0
0.045136046,0,0
0.105065897,0,0
0.034992993,0,0
0.039162941,0,0
0.154111996,0,0
0.092096075,0,0
0.035999242,0,0
0.050509356,0,0
0.059423529,0,0
0.240023196,1,1
0.422862619,1,1
0.142080307,0,0
0.093216881,0,0
0.049362514,0,0
0.385825962,0,0
0.090929396,0,0
0.025890766,0,0
0.080342628,0,0
0.077776387,0,0
0.127241313,0,0
0.079860665,0,0
0.155699387,1,1
0.044302687,0,0
0.126572981,0,0
0.577542901,0,0
0.032147661,0,0
0.03754798,0,0
0.565517128,1,1
0.035308145,0,0
0.438620389,1,1
0.15515767,0,0
0.625812411,1,1
0.12434689,0,0
0.111604936,0,0
0.042266276,0,0
0.094059691,0,0
0.217660397,0,0
0.03292821,0,0
0.069576517,0,0
0.048647027,0,0
0.063242443,0,0
0.107483014,0,0
0.048511725,0,0
0.138046369,1,1
0.097946882,0,0
0.498817295,0,0
0.537801147,0,0
0.511214375,0,1
0.442246199,1,1
0.432582825,0,1
0.419591695,1,1
0.099797703,0,0
0.049071681,0,0
0.474041611,0,0
0.521473885,1,1
0.086451992,0,0
0.401204884,0,1
0.024644801,0,0
0.039193347,0,0
0.571915805,1,1
0.023962712,0,0
0.035183061,0,0
0.08242476,0,0
0.111056805,1,1
0.072617337,0,0
0.093159579,0,0
0.407830358,0,0
0.511871934,0,0
0.039466597,0,0
0.508188367,0,0
0.050740074,0,0
0.04846346,0,0
0.078220204,0,0
0.123904668,0,0
0.10676796,0,0
0.432842195,0,0
0.086014226,0,0
0.109218344,0,0
0.035906039,0,0
0.042224776,0,0
0.513353825,1,1
0.090059824,0,0
0.505617738,1,1
0.107360579,0,0
0.189567819,0,0
0.46990183,1,1
0.118053742,0,0
0.070872501,0,0
0.38191393,1,1
0.397885054,0,0
0.219098821,0,0
0.095161222,1,1
0.476418108,1,1
0.124083422,0,0
0.073371433,0,0
0.040233843,0,0
0.075441614,0,0
0.086646065,0,0
0.563057959,0,0
0.334146857,0,0
0.082360797,0,0
0.073788635,0,0
0.145257384,0,0
0.483641922,1,1
0.057819627,0,0
0.068468034,0,0
0.11866951,0,0
0.461438984,1,1
0.086707108,0,0
0.472567827,0,0
0.115102425,0,0
0.532115698,0,0
0.038317513,0,0
0.033732858,0,0
0.031593155,0,0
0.069397055,0,0
0.072168536,0,0
0.106463753,0,0
0.0726026,0,0
0.040926576,0,0
0.031323191,0,0
0.129777536,0,0
0.074308544,0,0
0.060417693,0,0
0.086273573,0,0
0.084448367,0,0
0.107006572,0,0
0.026713183,0,0
0.222277716,0,0
0.098967634,0,0
0.075910069,0,0
0.128534287,0,0
0.123835273,0,0
0.427672833,0,0
0.094579212,0,0
0.094476238,0,0
0.590871155,0,0
0.080752842,0,0
0.079783797,0,0
0.028979059,0,0
0.555416703,0,0
0.441013217,1,1
0.110627323,0,0
0.497704864,1,1
0.43482244,0,0
0.13423413,0,0
0.104222581,0,0
0.036743276,0,0
0.050120052,0,0
0.03735787,0,0
0.430550724,1,1
0.033259608,0,0
0.496519804,0,0
0.034498319,0,0
0.075003475,0,0
0.094947703,0,0
0.218367666,1,1
0.204203516,1,1
0.457844198,0,0
0.036440883,0,0
0.471021414,1,1
0.058486082,0,0
0.03539487,0,0
0.506072462,0,0
0.320150256,0,0
0.461862743,0,0
0.123689756,0,0
0.518465757,0,1
0.029912686,0,0
0.083462395,0,0
0.044817507,0,0
0.04585788,0,0
0.425386608,0,0
0.028479092,0,0
0.411455095,1,1
0.063780874,0,0
0.033746,0,0
0.036219515,0,0
0.399870932,0,1
0.073587827,0,0
0.527224898,0,0
0.098991752,0,0
0.471525282,1,1
0.337061733,1,1
0.044754602,0,0
0.125223771,0,0
0.041883007,0,0
0.029392902,0,0
0.180789173,1,1
0.109090537,0,0
0.09733244,0,0
0.079164535,0,0
0.357207477,1,1
0.506817281,0,0
0.082559116,0,0
0.134476155,0,0
0.03530198,0,0
0.02589752,0,0
0.586169779,0,1
0.092749074,0,0
0.067063384,0,0
0.189888552,0,0
0.035353914,0,0
0.033176541,0,0
0.056004096,0,0
0.13399291,0,0
0.039412677,0,0
0.548291206,0,0
0.097765356,0,0
0.033262897,0,0
0.097010121,0,0
0.513884127,1,1
0.031388078,0,0
0.042955659,0,0
0.475831896,1,1
0.106739566,0,0
0.093964778,0,0
0.04404008,0,0
0.090839788,0,0
0.096259311,0,0
0.549456716,1,1
0.433565438,1,1
0.076338977,0,0
0.026545994,0,0
0.393849492,0,0
0.091221087,0,0
0.239820361,0,0
0.047247477,0,0
0.041640326,0,0
0.048569564,0,0
0.138335451,0,0
0.473538518,0,0
0.034519296,0,0
0.107811041,0,0
0.446044385,0,0
0.123803958,0,0
0.039976005,0,0
0.490009397,0,0
0.515112758,0,0
0.382952243,0,0
0.420431465,0,0
0.387646198,0,0
0.386764854,0,0
0.111277856,0,0
0.5497576,0,0
0.152183339,1,1
0.06759578,0,0
0.098415084,0,0
0.4347848,0,0
0.083175562,0,0
0.481996894,0,0
0.516676128,1,1
0.37405616,0,0
0.376735896,0,0
0.452655017,1,1
0.538839757,0,0
0.101943865,0,0
0.1078697,1,1
0.489652514,0,0
0.195055678,0,0
0.537171185,1,1
0.136510447,0,0
0.106455669,0,0
0.435449898,1,1
0.038935233,0,0
0.519673824,0,0
0.122196093,0,0
0.04339793,0,0
0.039710563,0,0
0.067701757,0,0
0.567832053,0,0
0.444169462,1,1
0.118270427,0,0
0.558672726,1,1
0.040302318,0,0
0.059278883,0,0
0.442764461,0,0
0.417489856,0,0
0.452023715,0,0
0.601220429,0,0
0.040729754,0,0
0.171050891,0,0
0.035640381,0,0
0.076668039,0,0
0.073864147,0,0
0.13163057,0,0
0.030377073,0,0
0.417746603,0,0
0.040231477,0,0
0.165238664,0,0
0.342483193,0,0
0.414253801,0,0
0.064932249,0,0
0.579702497,0,0
0.076551117,0,0
0.031047381,0,0
0.071608253,0,0
0.039880309,0,0
0.138198152,0,0
0.084471226,0,0
0.433693439,0,0
0.082013994,0,0
0.503188133,0,0
0.111882545,0,0
0.12648806,0,0
0.39858225,1,1
0.038827278,0,0
0.102430493,1,1
0.033994772,0,0
0.586398125,1,1
0.092012234,0,0
0.094565973,0,0
0.077239327,0,0
0.045244291,0,0
0.161610842,0,0
0.584521115,0,0
0.544899642,0,0
0.454757154,1,1
0.494847536,0,0
0.041215666,0,0
0.04335529,0,0
0.03733078,0,0
0.507321,0,0
0.46924752,1,1
0.133773759,0,0
0.101334721,0,0
0.531461775,1,1
0.045256812,0,0
0.574567854,1,1
0.030342419,0,0
0.030643228,0,0
0.094580784,0,0
0.089190856,0,0
0.089268535,0,0
0.03653622,0,0
0.038200937,0,0
0.486673653,0,0
0.096325055,0,0
0.091804072,0,0
0.398359209,0,0
0.097856194,0,0
0.454543173,1,1
0.523144484,1,1
0.034359019,0,0
0.05978493,0,0
0.090935268,0,0
0.107864842,0,0
0.491471827,1,1
0.109633751,0,0
0.477804929,0,0
0.482268035,1,1
0.087008826,0,0
0.097856194,0,0
0.54337424,0,0
0.090654679,0,0
0.364518583,0,0
0.473481148,0,0
0.54984796,0,0
0.429049492,0,0
0.104143977,0,0
0.028030766,0,0
0.099879563,0,0
0.046838984,0,0
0.565908253,0,0
0.041763723,0,0
0.029705871,0,0
0.035054669,0,0
0.513257146,1,1
0.067749247,0,0
0.519782722,0,0
0.038666185,0,0
0.0378391,0,0
0.112874784,0,0
0.025097147,0,0
0.497189045,0,0
0.127234787,0,0
0.52453047,1,1
0.030787267,0,0
0.496472955,1,1
0.083478548,0,0
0.090121843,0,0
0.129693225,0,0
0.025576213,0,0
0.082611948,0,0
0.128689095,0,0
0.537651479,1,1
0.129046708,0,0
0.034612387,0,0
0.131090164,0,0
0.108327098,0,0
0.027630288,0,0
0.047966592,0,0
0.580607712,0,0
0.052151524,0,0
0.03566191,0,0
0.553906262,0,0
0.530604303,0,0
0.111565255,0,0
0.602023721,0,0
0.422851294,0,0
0.038510341,0,0
0.042572755,0,0
0.086793765,0,0
0.049139604,0,0
0.10363929,0,0
0.52400583,1,1
0.526305497,1,1
0.034934711,0,0
0.045284398,0,0
0.035072979,0,0
0.031527855,0,0
0.113562219,0,0
0.077470414,0,0
0.104420267,0,0
0.153220505,0,0
0.081608213,0,0
0.079580605,0,0
0.481132209,0,0
0.154059336,0,0
0.102661699,0,0
0.397463232,0,0
0.029728888,0,0
0.056805383,0,0
0.068825319,0,0
0.357646018,0,0
0.046903491,0,0
0.392420113,1,1
0.473507047,0,0
0.126258388,0,1
0.034812663,0,0
0.124865577,0,1
0.496454835,1,1
0.374328971,0,0
0.054150138,0,0
0.089597255,0,0
0.030355886,0,0
0.160490602,0,0
0.069477409,0,0
0.092907742,0,0
0.42589432,0,0
0.107291549,0,0
0.083422899,0,0
0.449582189,0,0
0.029397359,0,0
0.038248952,0,0
0.439404428,1,1
0.033166867,0,0
0.032701697,0,0
0.042318135,0,0
0.205556706,0,0
0.577385128,1,1
0.488302737,0,0
0.533773541,0,0
0.112884521,0,0
0.077092834,0,0
0.029293377,0,0
0.115250029,0,0
0.116753541,0,1
0.061648466,0,0
0.032388635,0,0
0.120225601,0,0
0.352446377,1,1
0.522981286,0,0
0.449675798,1,1
0.452056289,0,0
0.429727018,0,0
0.074387133,0,0
0.336517066,0,0
0.031655479,0,0
0.109910026,0,0
0.107097112,0,0
0.07175725,0,0
0.050498027,0,0
0.034934711,0,0
0.036569558,0,0
0.576155066,0,0
0.076369025,0,0
0.033790272,0,0
0.518507898,1,1
0.04146003,0,0
0.047342174,0,0
0.107306242,0,0
0.038410231,0,0
0.038394101,0,0
0.073932901,0,0
0.505649507,0,0
0.125879094,0,0
0.037290916,0,0
0.103227057,0,0
0.094402254,0,0
0.064806141,0,0
0.102310382,0,0
0.04127112,0,0
0.049397968,0,0
0.035667855,0,0
0.452335328,0,0
0.040153842,0,0
0.108961776,0,0
0.055897132,0,0
0.134684592,0,0
0.07699766,0,0
0.096303664,0,0
0.089415893,0,0
0.048463296,0,0
0.105905741,0,0
0.038991667,0,0
0.488205433,0,1
0.500015855,0,0
0.035916038,0,0
0.091319628,0,0
0.578894734,1,1
0.035244569,0,0
0.032260038,0,0
0.035147648,0,0
0.067452706,0,0
0.083863012,0,0
0.112634644,0,1
0.140000328,0,0
0.396437347,0,0
0.130718946,1,1
0.031730667,0,0
0.328533173,0,1
0.483717948,0,0
0.04365702,0,0
0.034538511,0,0
0.116590276,0,0
0.153431877,0,0
0.079920299,0,0
0.492003113,0,0
0.53755492,1,1
0.545425475,0,0
0.089683741,0,0
0.142751172,0,0
0.580233395,0,0
0.388513803,0,0
0.45478642,1,1
0.075222708,1,1
0.604681432,0,0
0.399023205,0,0
0.126790017,0,0
0.526389778,0,0
0.506267548,1,1
0.480091095,1,1
0.041785128,0,0
0.50541085,0,0
0.324543208,1,1
0.059734832,0,0
0.045872215,0,0
0.078803957,0,0
0.399052382,0,0
0.106482811,0,0
0.076956868,0,0
0.628773272,0,0
0.11202047,0,0
0.114425823,0,0
0.099094748,0,0
0.152969524,0,0
0.03781477,0,0
0.031932563,0,0
0.46340245,0,0
0.036614243,0,0
0.374995738,0,0
0.379710883,0,0
0.14485237,0,0
0.433052629,0,0
0.045348141,0,0
0.457748055,0,0
0.031994354,0,0
0.379080981,0,0
0.487877548,0,0
0.376917362,0,0
0.071063913,0,0
0.048363905,0,0
0.03969381,0,0
0.170779452,1,1
0.039692726,0,0
0.036878817,0,0
0.535802424,0,0
0.133648351,0,0
0.035761595,0,0
0.472662538,1,1
0.110093124,0,0
0.030243566,0,0
0.122169651,0,0
0.03629937,0,0
0.099551529,0,0
0.06973318,0,0
0.029305935,0,0
0.09983369,0,0
0.127764747,0,0
0.078422919,0,0
0.079472736,0,0
0.405247569,1,1
0.045964565,0,0
0.033735957,0,0
0.409269065,0,0
0.026956536,0,0
0.107805647,0,0
0.348765194,0,0
0.061450016,0,0
0.589988053,0,1
0.07198704,0,0
0.041341148,0,0
0.409850568,0,0
0.035111424,0,0
0.463093549,0,1
0.437825412,0,0
0.13213256,0,0
0.096325055,0,0
0.043691441,0,0
0.035763919,0,0
0.539563179,0,0
0.029754197,0,0
0.027867481,0,0
0.028415484,0,0
0.614006937,0,1
0.113900729,0,1
0.052087869,0,0
0.024653653,0,0
0.081753924,0,0
0.057394233,0,0
0.477143586,0,0
0.02980143,0,0
0.083266243,0,0
0.430497229,1,1
0.614660859,1,1
0.051670305,0,0
0.039415922,0,0
0.099060483,0,0
0.420227617,0,0
0.043128792,0,0
0.491242498,1,1
0.060401648,0,0
0.48048535,1,1
0.485259503,1,1
0.49016571,1,1
0.031807311,0,0
0.498488337,1,1
0.03094149,0,0
0.040482674,0,0
0.454907924,1,1
0.419023842,1,1
0.103088073,0,0
0.035814639,0,0
0.397189051,0,1
0.039871741,0,0
0.38705653,0,0
0.099401012,1,1
0.093312167,0,0
0.546869099,0,0
0.029251583,0,0
0.133975416,1,1
0.544854164,1,1
0.095147468,0,0
0.032143001,0,0
0.091592304,0,0
0.127169833,0,0
0.033383526,0,0
0.046090852,0,0
0.070198394,0,0
0.097449608,0,0
0.113519281,0,0
0.042812798,0,0
0.045597132,0,0
0.468842983,1,1
0.028338462,0,0
0.169722185,0,0
0.482812703,1,1
0.03184678,0,0
0.114520065,0,0
0.474153847,0,0
0.06308239,0,0
0.032357991,0,0
0.096920863,0,0
0.367276341,0,0
0.512767434,1,1
0.507248044,1,1
0.128737375,0,0
0.368473381,0,0
0.060184453,0,0
0.472217649,0,0
0.535679698,1,1
0.139469519,0,0
0.573535681,1,1
0.035569321,0,0
0.089522898,0,0
0.079847604,0,0
0.100745454,0,0
0.075061589,0,0
0.076678231,0,0
0.46730414,0,0
0.084554695,0,0
0.524123251,1,1
0.496865034,1,1
0.030239062,0,0
0.108798847,0,0
0.455680311,0,0
0.138026461,0,0
0.546614885,1,1
0.092951581,0,0
0.359441072,1,1
0.07308922,0,0
0.034412298,0,0
0.491177708,0,1
0.123355672,0,0
0.462712705,0,0
0.083673991,0,0
0.077527203,0,0
0.081988797,0,0
0.139136866,0,0
0.40730086,0,0
0.087014318,0,0
0.149244994,0,0
0.471567601,0,0
0.137448624,0,0
0.132515654,0,0
0.103690311,0,0
0.40845719,0,0
0.094828263,0,0
0.517532229,0,0
0.097670257,0,0
0.511145294,0,1
0.427621543,1,1
0.044258196,0,0
0.121483266,0,0
0.192656755,1,1
0.087295428,0,0
0.043660391,0,0
0.04164584,0,0
0.038695231,0,0
0.097985283,0,0
0.095045634,0,0
0.488521755,0,0
0.032101542,0,0
0.574380636,1,1
0.036608785,0,0
0.563181758,1,1
0.396609187,0,0
0.471480519,1,1
0.497999281,0,0
0.032784581,0,0
0.042954411,0,0
0.567275286,1,1
0.371545136,0,0
0.072499141,0,0
0.079986513,0,0
0.048710011,0,0
0.032578636,0,0
0.110398702,0,0
0.073070839,0,0
0.027378123,0,0
0.455107272,0,0
0.447337508,0,0
0.436562181,0,0
0.135204673,1,1
0.516608119,0,0
0.498596102,0,1
0.132615879,0,0
0.039364122,0,0
0.075304925,0,0
0.034760881,0,0
0.044252627,0,0
0.084401026,0,0
0.392305255,0,0
0.097553693,0,0
0.483758837,0,0
0.429038882,0,0
0.505868196,0,0
0.141456813,0,0
0.069956787,0,0
0.056407738,0,0
0.078716569,0,0
0.03868847,0,0
0.087216705,0,0
0.116617382,1,1
0.06192391,0,0
0.056034159,0,0
0.416051894,0,0
0.473091006,0,0
0.082913719,0,0
0.096206412,0,0
0.098693907,0,0
0.045675199,0,0
0.541254997,1,1
0.330609113,0,0
0.42868346,1,1
0.393775761,0,0
0.082783073,0,0
0.438743711,0,0
0.437230498,0,0
0.035094656,0,0
0.584270656,0,0
0.0465989,0,0
0.502375782,0,0
0.069926493,0,0
0.037584785,0,0
0.113627188,0,0
0.044740118,0,0
0.381785959,1,1
0.11278294,0,0
0.057297446,0,0
0.135875359,0,0
0.129286841,0,0
0.467400402,1,1
0.554756284,0,0
0.491004586,0,0
0.102572247,0,0
0.042452343,0,0
0.078617357,0,0
0.038358066,0,0
0.417819977,0,0
